id,onoma,long,lat
13140,ΚΕΝΤΡΟ ΕΚΠΑΙΔΕΥΣΗΣ ΕΝΗΛΙΚΩΝ ΠΕΙΡΑΙΑ,,
13141,1ο ΓΥΜΝΑΣΙΟ ΣΟΦΑΔΩΝ,22.100641,39.333294
13142,ΓΥΜΝΑΣΙΟ ΑΜΠΕΛΩΝΑ ΛΑΡΙΣΑΣ,22.364628,39.744436
13143,ΓΥΜΝΑΣΙΟ ΜΕΓΑΛΟΥ ΕΥΥΔΡΙΟΥ,22.342898,39.350225
13144,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΡΙΚΕΡΙΟΥ,23.078372,39.097409
13145,ΓΥΜΝΑΣΙΟ ΜΑΓΟΥΛΑΣ,21.836783,39.446579
13146,ΓΥΜΝΑΣΙΟ ΦΑΝΑΡΙΟΥ,21.80071,39.41464
13147,2ο ΓΥΜΝΑΣΙΟ ΣΟΦΑΔΩΝ,22.100641,39.333294
13148,ΓΥΜΝΑΣΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ ΛΑΡΙΣΑΣ,22.42215,39.645723
13149,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΖΑΓΟΡΑΣ-ΠΟΥΡΙΟΥ,23.097585,39.478634
13150,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΛΑΙΟΧΩΡΙΟΥ ΓΑΡΔ ΤΡΙΚΑΛΩΝ,,
13151,ΓΥΜΝΑΣΙΟ ΑΓΝΑΝΤΕΡΟΥ,21.848098,39.485673
13152,ΓΥΜΝΑΣΙΟ ΒΑΜΒΑΚΟΥΣ ΦΑΡΣΑΛΩΝ,22.421138,39.336349
13153,14ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.421583,39.644398
13154,ΓΥΜΝΑΣΙΟ ΠΡΟΑΣΤΙΟΥ,21.906457,39.48674
13155,ΓΥΜΝΑΣΙΟ ΑΡΓΥΡΟΠΟΥΛΕΙΟΥ,22.308836,39.825209
13156,ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ ΜΟΥΣΙΚΟ,22.93782,39.382991
13157,ΓΥΜΝΑΣΙΟ ΜΗΛΕΩΝ,23.155108,39.326907
13158,5ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.414437,39.633246
13159,ΓΥΜΝΑΣΙΟ ΠΛΑΤΥΚΑΜΠΟΥ,22.53962,39.62062
13160,ΓΥΜΝΑΣΙΟ ΓΙΑΝΝΟΥΛΗΣ,22.397294,39.665265
13161,ΓΥΜΝΑΣΙΟ ΚΑΛΑΜΑΚΙΟΥ,22.747303,39.57003
13162,1ο ΓΥΜΝΑΣΙΟ ΤΥΡΝΑΒΟΥ,22.293099,39.741762
13163,2ο ΓΥΜΝΑΣΙΟ ΦΑΡΣΑΛΩΝ,22.388583,39.2947
13164,ΓΥΜΝΑΣΙΟ ΝΙΚΑΙΑΣ ΛΑΡΙΣΑΣ,22.467864,39.561852
13165,ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ ΜΟΥΣΙΚΟ,22.401292,39.618668
13166,2ο ΓΥΜΝΑΣΙΟ ΤΥΡΝΑΒΟΥ,22.293099,39.741762
13167,ΓΥΜΝΑΣΙΟ ΛΙΒΑΔΙΟΥ,22.159933,40.125312
13168,ΓΥΜΝΑΣΙΟ ΠΥΡΓΕΤΟΥ,22.597406,39.917285
13169,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΟΡΥΦΗΣ ΤΡΙΚΑΛΩΝ,,
13170,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΥΡΟΦΥΛΛΟΥ ΤΡΙΚΑΛΩΝ,21.325283,39.365317
13171,ΓΥΜΝΑΣΙΟ ΚΡΑΝΕΑΣ ΕΛΑΣΣΟΝΑΣ,22.56771,39.926443
13172,5ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.908979,39.373498
13173,6ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.934225,39.357397
13174,1ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.934204,39.3574
13175,3ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.909325,39.356271
13176,9ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.392976,39.63687
13177,ΓΥΜΝΑΣΙΟ ΜΑΡΤΙΝΟΥ,23.217454,38.566358
13178,ΓΥΜΝΑΣΙΟ ΝΕΟΥ ΜΟΝΑΣΤΗΡΙΟΥ,22.277403,39.24193
13179,7ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,22.435875,38.885698
13180,10ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.393576,39.640063
13181,8ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ-ΡΟΔΙΤΣΑΣ,22.464931,38.889594
13182,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΚΟΛΦΑΡΙΟΥ ΤΡΙΚΑΛΩΝ,,
13183,2ο ΓΥΜΝΑΣΙΟ ΠΑΛΑΜΑ,22.074839,39.469484
13184,2ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.908976,39.3735
13185,4ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.934694,39.35665
13186,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΗΔΟΝΟΣ ΚΑΛ/ΚΑΣ,21.468053,39.603761
13187,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΘΥΛΑΚΚΟΥ ΚΑΡΔΙΤΣΑΣ,,
13188,ΓΥΜΝΑΣΙΟ ΑΡΜΕΝΙΟΥ,22.696564,39.48746
13189,ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ ΜΟΥΣΙΚΟ,21.925742,39.363856
13190,7ο ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΑΣ,21.937158,39.372003
13191,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΙΝΙΑΝΗΣ ΕΥΡΥΤΑΝΙΑΣ,21.688571,38.986696
13192,ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΗΣ ΕΣΠΕΡΙΝΟ,21.918243,39.365478
13193,2ο ΓΥΜΝΑΣΙΟ ΜΟΥΖΑΚΙΟΥ,21.6637,39.43235
13194,1ο ΓΥΜΝΑΣΙΟ ΜΟΥΖΑΚΙΟΥ,21.6637,39.43235
13195,1ο ΓΥΜΝΑΣΙΟ Ν.ΙΩΝΙΑΣ ΒΟΛΟΥ,22.932954,39.374519
13196,3ο ΓΥΜΝΑΣΙΟ ΝΕΑΣ ΙΩΝΙΑΣ ΒΟΛΟΥ,22.932954,39.374519
13197,ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ ΕΣΠΕΡΙΝΟ,22.96521,39.349771
13198,ΓΥΜΝΑΣΙΟ ΚΑΝΑΛΙΩΝ,22.887664,39.499832
13199,ΓΥΜΝΑΣΙΟ ΕΥΞΕΙΝΟΥΠΟΛΗΣ,22.739724,39.183225
13200,1ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.957837,39.363825
13201,ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ ΜΟΥΣΙΚΟ,,
13202,6ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,22.429639,38.900589
13203,ΓΥΜΝΑΣΙΟ ΖΑΓΟΡΑΣ,23.10739,39.441948
13204,ΓΥΜΝΑΣΙΟ ΑΓΡΙΑΣ,23.013944,39.339431
13205,1ο ΓΥΜΝΑΣΙΟ ΑΛΜΥΡΟΥ,22.763394,39.184129
13206,ΓΥΜΝΑΣΙΟ ΚΑΤΩ ΛΕΧΩΝΙΩΝ ΒΟΛΟΥ,23.040825,39.330133
13207,ΓΥΜΝΑΣΙΟ ΒΕΛΕΣΤΙΝΟΥ,22.74261,39.380636
13208,ΓΥΜΝΑΣΙΟ ΑΛΟΝΝΗΣΟΥ,23.860143,39.143938
13209,ΓΥΜΝΑΣΙΟ ΝΕΑΣ ΑΓΧΙΑΛΟΥ,22.821149,39.279716
13210,ΓΥΜΝΑΣΙΟ ΣΚΙΑΘΟΥ,23.483978,39.163872
13211,ΓΥΜΝΑΣΙΟ ΣΚΟΠΕΛΟΥ,23.721292,39.116853
13212,2ο ΓΥΜΝΑΣΙΟ Ν.ΙΩΝΙΑΣ ΒΟΛΟΥ,22.932954,39.374519
13213,2ο ΓΥΜΝΑΣΙΟ ΑΛΜΥΡΟΥ,22.763394,39.184129
13214,9ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.939718,39.367808
13215,5ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.954218,39.354096
13216,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΡΕΝΤΗΣ ΕΥΡΥΤΑΝΙΑΣ,,
13217,ΓΥΜΝΑΣΙΟ ΣΤΕΦΑΝΟΒΙΚΕΙΟΥ,22.73996,39.465867
13218,10ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.923877,39.357021
13219,ΓΥΜΝΑΣΙΟ ΤΣΑΓΚΑΡΑΔΑΣ,23.183166,39.381913
13220,12ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.409863,39.646734
13221,13ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.418795,39.610542
13222,6ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.388444,39.628415
13223,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΕΡΑΣΟΧΩΡΙΟΥ ΕΥΡΥΤΑΝΙΑΣ,21.639796,39.003908
13224,4ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.403089,39.634856
13225,ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ ΑΘΛΗΤΙΚΟ,22.413242,39.636342
13226,11ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.424996,39.649607
13227,1ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.403342,39.636103
13228,ΓΥΜΝΑΣΙΟ ΖΑΠΠΕΙΟΥ,22.450399,39.465338
13229,7ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.446314,39.627154
13230,8ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.388552,39.628047
13231,2ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,22.444599,38.891297
13232,ΓΥΜΝΑΣΙΟ ΔΟΜΟΚΟΥ,22.299658,39.128622
13233,2ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.965241,39.349814
13234,2ο ΓΥΜΝΑΣΙΟ ΕΛΑΣΣΟΝΑΣ,22.191089,39.887541
13235,1ο ΓΥΜΝΑΣΙΟ ΦΑΡΣΑΛΩΝ,22.388583,39.2947
13236,3ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.953413,39.362465
13237,ΓΥΜΝΑΣΙΟ ΤΣΑΡΙΤΣΑΝΗΣ,22.23037,39.879224
13238,ΓΥΜΝΑΣΙΟ ΕΥΑΓΓΕΛΙΣΜΟΥ,22.519542,39.833193
13239,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΟΥΡΝΑΣ ΕΥΡΥΤΑΝΙΑΣ,21.879593,39.058214
13240,ΓΥΜΝΑΣΙΟ ΜΑΚΡΥΧΩΡΙΟΥ ΛΑΡΙΣΑΣ,22.491458,39.802412
13241,ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ ΕΣΠΕΡΙΝΟ,22.399346,39.646044
13242,4ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.923883,39.35698
13243,ΓΥΜΝΑΣΙΟ ΚΑΛΛΙΘΕΑΣ ΛΑΡΙΣΑΣ,22.192679,39.980618
13244,ΓΥΜΝΑΣΙΟ ΜΑΤΑΡΑΓΚΑΣ ΚΑΡΔΙΤΣΑΣ,22.0749,39.396191
13245,15ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.40329,39.636481
13246,ΓΥΜΝΑΣΙΟ ΑΓΙΑΣ,22.765325,39.720179
13247,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΑΒΡΑΣ ΑΛΜΥΡΟΥ,22.552038,39.073155
13248,ΓΥΜΝΑΣΙΟ ΣΥΚΟΥΡΙΟΥ,22.581852,39.758329
13249,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΟΥΤΡΟΠΗΓΗΣ,,
13250,ΓΥΜΝΑΣΙΟ ΓΟΝΝΩΝ,22.477272,39.860432
13251,ΓΥΜΝΑΣΙΟ ΔΟΜΕΝΙΚΟΥ,22.124302,39.790133
13252,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΕΥΡΥΤΑΝΙΑΣ,,
13253,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΔΥΤΙΚΗΣ ΦΡΑΓΚΙΣΤΑΣ ΕΥΡ,21.606762,38.953952
13254,1ο ΓΥΜΝΑΣΙΟ ΕΛΑΣΣΟΝΑΣ,22.191089,39.887541
13255,7ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.939727,39.367805
13256,ΓΥΜΝΑΣΙΟ ΙΩΛΚΟΥ ΒΟΛΟΥ,22.963461,39.379509
13257,3ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.406079,39.632307
13258,8ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.965146,39.349668
13259,2ο ΓΥΜΝΑΣΙΟ ΛΑΡΙΣΑΣ,22.419603,39.636762
13260,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΑΤΟΛΙΚΗΣ ΦΡΑΓΚΙΣΤΑΣ ΕΥΡ,21.618467,38.955145
13261,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΡΤΗΣ ΚΑΡΔΙΤΣΑΣ,21.626956,39.422641
13262,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΥΔΡΟΥΣΗΣ ΣΑΜΟΥ,26.749309,37.778927
13263,6ο ΓΥΜΝΑΣΙΟ ΒΟΛΟΥ,22.958737,39.371653
13264,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΥΡΙΝΑΣ,25.070232,39.871989
13265,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΛΑΤΕΑΣ ΛΗΜΝΟΥ,25.072246,39.860438
13266,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΥΡΙΝΑΣ,25.070232,39.871989
13267,ΓΥΜΝΑΣΙΟ ΚΑΡΠΕΝΗΣΙΟΥ,21.78847,38.913294
13268,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΥΡΙΝΑΣ,25.070232,39.871987
13269,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΡΑΒΟΣΤΑΜΟΥ ΙΚΑΡΙΑΣ,26.218892,37.628419
13270,2ο ΓΥΜΝΑΣΙΟ ΠΥΛΗΣ,21.621204,39.456858
13271,6ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.751296,39.539573
13272,ΓΥΜΝΑΣΙΟ ΜΗΤΡΟΠΟΛΗΣ ΚΑΡΔΙΤΣΑΣ,21.842454,39.339093
13273,2ο ΓΥΜΝΑΣΙΟ ΚΑΛΑΜΠΑΚΑΣ,21.582643,39.688374
13274,4ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.769825,39.56232
13275,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΥΔΗΛΟΥ ΙΚΑΡΙΑΣ,26.173937,37.623581
13276,ΓΥΜΝΑΣΙΟ ΚΑΡΔΙΤΣΟΜΑΓΟΥΛΑΣ,21.926227,39.392951
13277,ΓΥΜΝΑΣΙΟ ΛΕΟΝΤΑΡΙΟΥ,22.162387,39.210489
13278,ΓΥΜΝΑΣΙΟ ΦΑΛΑΝΗΣ ΛΑΡΙΣΑΣ,22.4025,39.718782
13279,1ο ΓΥΜΝΑΣΙΟ ΠΥΛΗΣ,21.621204,39.456858
13280,ΓΥΜΝΑΣΙΟ ΚΟΙΛΑΔΑΣ ΛΑΡΙΣΑΣ,22.304824,39.572924
13281,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΝΑΓΙΑΣ ΙΚΑΡΙΑΣ,,
13282,1ο ΓΥΜΝΑΣΙΟ ΠΑΛΑΜΑ,22.074839,39.469484
13283,ΓΥΜΝΑΣΙΟ ΠΡΙΝΟΥ,21.613194,39.568362
13284,ΓΥΜΝΑΣΙΟ ΜΕΓΑΛΟΧΩΡΙΟΥ,21.844564,39.560743
13285,ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ ΜΟΥΣΙΚΟ,21.775274,39.563775
13286,ΓΥΜΝΑΣΙΟ ΜΕΓΑΛΩΝ ΚΑΛΥΒΙΩΝ ΤΡΙΚΑΛΩΝ,21.792256,39.496444
13287,ΓΥΜΝΑΣΙΟ ΥΠΑΤΗΣ,22.242859,38.870252
13288,ΓΥΜΝΑΣΙΟ ΣΠΕΡΧΕΙΑΔΑΣ,22.130084,38.907536
13289,3ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.760617,39.549281
13290,ΓΥΜΝΑΣΙΟ ΜΑΚΡΑΚΩΜΗΣ,22.11975,38.941527
13291,ΓΥΜΝΑΣΙΟ ΜΩΛΟΥ,22.646035,38.807307
13292,ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ ΕΣΠΕΡΙΝΟ,21.770171,39.5621
13293,8ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.77399,39.548913
13294,1ο ΓΥΜΝΑΣΙΟ ΚΑΛΑΜΠΑΚΑΣ,21.582643,39.688374
13295,ΓΥΜΝΑΣΙΟ ΦΑΡΚΑΔΟΝΟΣ,22.070287,39.593551
13296,ΓΥΜΝΑΣΙΟ ΟΙΧΑΛΙΑΣ-ΝΕΟΧΩΡΙΟΥ,21.981075,39.606129
13297,ΓΥΜΝΑΣΙΟ ΜΕΓΑΡΧΗΣ ΤΡΙΚΑΛΩΝ,21.64488,39.608905
13298,2ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.774068,39.548818
13299,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΥΡΛΙΩΤΩΝ ΣΑΜΟΥ,26.848931,37.78333
13300,ΓΥΜΝΑΣΙΟ ΒΑΛΤΙΝΟΥ,21.661215,39.548306
13301,ΓΥΜΝΑΣΙΟ ΣΤΥΛΙΔΑΣ,22.616777,38.915512
13302,1ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.769932,39.562595
13303,ΓΥΜΝΑΣΙΟ ΠΤΕΛΕΟΥ,22.95457,39.051322
13304,5ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.752562,39.55958
13305,7ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.768486,39.545358
13306,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΠΕΛΟΥ ΣΑΜΟΥ,26.803564,37.800204
13307,9ο ΓΥΜΝΑΣΙΟ ΤΡΙΚΑΛΩΝ,21.760419,39.549726
13308,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΛΑΜΩΤΗΣ ΧΙΟΥ,26.044606,38.232551
13309,5ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,22.42318,38.893925
13310,ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ ΕΣΠΕΡΙΝΟ,22.429585,38.900589
13311,1ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,22.429284,38.910181
13312,ΓΥΜΝΑΣΙΟ ΠΑΡΑΛΙΑΣ ΡΑΧΩΝ,22.783503,38.889608
13313,ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ ΠΕΙΡΑΜΑΤΙΚΟ,22.429474,38.910553
13314,ΓΥΜΝΑΣΙΟ ΑΜΦΙΚΛΕΙΑΣ,22.592284,38.636853
13315,3ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ ΜΟΥΣΤΑΚΕΙΟ,22.434619,38.897502
13316,ΓΥΜΝΑΣΙΟ ΛΙΑΝΟΚΛΑΔΙΟΥ,22.306183,38.913912
13317,ΓΥΜΝΑΣΙΟ ΛΙΒΑΝΑΤΩΝ,23.054773,38.710909
13318,ΓΥΜΝΑΣΙΟ ΜΑΛΕΣΙΝΑΣ,23.233994,38.621776
13319,ΓΥΜΝΑΣΙΟ ΕΛΑΤΕΙΑΣ,22.766375,38.627757
13320,ΓΥΜΝΑΣΙΟ ΠΕΛΑΣΓΙΑΣ,22.84307,38.946819
13321,ΓΥΜΝΑΣΙΟ ΟΜΒΡΙΑΚΗΣ,22.273049,39.100906
13322,ΓΥΜΝΑΣΙΟ ΦΗΚΗΣ ΤΡΙΚΑΛΩΝ,21.656754,39.51439
13323,ΓΥΜΝΑΣΙΟ ΚΑΤΩ ΤΙΘΟΡΕΑΣ,22.714204,38.607458
13324,ΓΥΜΝΑΣΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΤΥΜΦΡΗΣΤΟΥ,21.917061,38.910071
13325,4ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,22.429374,38.910313
13326,ΓΥΜΝΑΣΙΟ ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,22.856446,38.7536
13327,ΓΥΜΝΑΣΙΟ ΜΟΣΧΟΧΩΡΙΟΥ,22.451042,38.826355
13328,ΓΥΜΝΑΣΙΟ ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ,22.788481,38.776121
13329,ΓΥΜΝΑΣΙΟ ΛΑΡΥΜΝΑΣ,23.282951,38.564175
13330,ΓΥΜΝΑΣΙΟ ΑΤΑΛΑΝΤΗΣ,22.994949,38.653802
13331,ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ ΕΙΔΙΚΟ,,
13332,ΓΥΜΝΑΣΙΑΚΟ ΠΑΡΑΡΤΗΜΑ ΣΤΑΥΡΟΥ,22.24014,39.315754
13333,ΓΥΜΝΑΣΙΑΚΟ ΠΑΡΑΡΤΗΜΑ ΚΑΡΥΑΣ ΛΑΡΙΣΑΣ,22.39409,39.98394
13334,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΙΒΑΝΑΤΩΝ,23.054773,38.710909
13335,4ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΜΙΑΣ,22.429418,38.910426
13336,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΑΡΤΙΝΟΥ,23.217454,38.566358
13337,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΤΑΡΡΑΚΤΟΥ ΧΙΟΥ,,
13338,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΤΑΛΑΝΤΗΣ,22.994949,38.653802
13339,12ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΡΙΣΑΣ,22.419238,39.613868
13340,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΡΙΣΑΣ,22.403384,39.635545
13341,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΤΣΑΡΙΤΣΑΝΗΣ,22.23037,39.879224
13342,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΑΛΕΣΙΝΑΣ,23.233994,38.621776
13343,5ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ,22.958459,39.364792
13344,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΧΙΟΥ,26.05718,38.316498
13345,4ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ,22.923898,39.356923
13346,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΦΑΡΣΑΛΩΝ,22.388583,39.2947
13347,6ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ,22.939727,39.367812
13348,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,22.933154,39.374316
13349,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΜΠΕΛΩΝΟΣ,22.364628,39.744436
13350,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΙΣΑΣ,26.201783,39.03796
13351,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΑΡΔΙΤΣΑΣ ΕΣΠΕΡΙΝΟ,21.918424,39.365451
13352,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΑΚΡΑΚΩΜΗΣ,22.11975,38.941527
13353,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,22.933154,39.374316
13354,5ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΡΙΣΑΣ,22.415013,39.633407
13355,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΛΑΓΙΑΣ ΤΡΥΓΟΝΑ,26.408155,38.981469
13356,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ,22.957925,39.363953
13357,3ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ,22.953296,39.362416
13358,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΣΚΟΠΕΛΟΥ,23.721292,39.116853
13359,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ ΕΣΠΕΡΙΝΟ,22.965189,39.349737
13360,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΛΟΥ ΕΚΚΛΗΣΙΑΣΤΙΚΟ,22.954621,39.360496
13361,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΙΣΒΟΡΙΟΥ,26.219328,39.104006
13362,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΑΡΠΕΝΗΣΙΟΥ ΕΚΚΛΗΣΙΑΣΤΙΚΟ,21.807532,38.908107
13363,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΜΙΑΣ ΕΚΚΛΗΣΙΑΣΤΙΚΟ,22.457758,38.900905
13364,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΕΛΑΣΣΟΝΑΣ,22.188606,39.890945
13365,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΠΡΟΑΣΤΙΟΥ,21.906457,39.48674
13366,7ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΡΙΣΑΣ,22.421614,39.626757
13367,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ,22.788481,38.776121
13368,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΡΙΣΑΣ,22.419613,39.636929
