profamMFR	NCOMP	ORDCOM_1	POSIND_1	RELPAR_1	SESSO_1	ETAM_1	tipnu2_1	numnu2_1	rpnuc2_1	ORDCOM_2	POSIND_2	RELPAR_2	SESSO_2	ETAM_2	tipnu2_2	numnu2_2	rpnuc2_2	ORDCOM_3	POSIND_3	RELPAR_3	SESSO_3	ETAM_3	tipnu2_3	numnu2_3	rpnuc2_3	ORDCOM_4	POSIND_4	RELPAR_4	SESSO_4	ETAM_4	tipnu2_4	numnu2_4	rpnuc2_4	ORDCOM_5	POSIND_5	RELPAR_5	SESSO_5	ETAM_5	tipnu2_5	numnu2_5	rpnuc2_5	ORDCOM_6	POSIND_6	RELPAR_6	SESSO_6	ETAM_6	tipnu2_6	numnu2_6	rpnuc2_6	ORDCOM_7	POSIND_7	RELPAR_7	SESSO_7	ETAM_7	tipnu2_7	numnu2_7	rpnuc2_7
007617	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007618	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007619	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007620	02	01	1	01	2	017	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007621	04	01	1	01	2	017	0	0	0	02	1	06	2	012	1	1	1	03	1	10	2	008	1	1	3	04	1	09	1	013	1	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007622	02	01	1	01	2	018	2	1	1	02	2	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007623	02	01	1	01	2	017	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007624	03	01	1	01	2	009	1	1	1	02	1	02	1	010	1	1	2	03	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007625	03	01	1	01	2	012	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007626	02	01	1	01	2	008	2	1	1	02	1	03	1	009	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007681	01	01	1	01	1	016	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007682	07	01	1	01	1	011	1	1	2	02	1	02	2	010	1	1	1	03	1	06	2	002	1	1	3	04	1	06	1	002	1	1	3	05	1	06	1	001	1	1	3	06	1	04	1	017	2	2	2	07	1	04	2	017	2	2	1
007683	04	01	1	01	1	010	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007684	04	01	1	01	1	012	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	003	1	1	3	04	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007685	04	01	1	01	1	015	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	008	1	1	3	04	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007686	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007687	03	01	1	01	1	009	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	014	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007688	04	01	2	01	1	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007689	04	01	1	01	2	011	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	002	1	1	3	04	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007690	04	01	1	01	2	012	1	1	1	02	1	02	1	012	1	1	2	03	1	06	2	003	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007691	03	01	1	01	2	009	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	015	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007692	05	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	2	005	1	1	3	04	1	06	2	008	1	1	3	05	1	06	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007693	03	01	1	01	2	010	1	1	1	02	1	02	1	010	1	1	2	03	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007694	05	01	1	01	2	015	2	1	1	02	1	06	2	010	1	2	1	03	1	08	1	010	1	2	2	04	1	10	1	003	1	2	3	05	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007695	04	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	006	1	1	3	04	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007696	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007697	02	01	1	01	2	017	4	1	1	02	1	06	1	010	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007545	03	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007546	01	01	1	01	1	012	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007547	02	01	1	01	1	008	3	1	3	02	2	04	1	015	3	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007548	04	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	005	1	1	3	04	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007549	04	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	03	1	10	2	009	0	0	0	04	1	16	1	009	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007550	04	01	1	01	1	012	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	003	1	1	3	04	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007551	04	01	1	01	1	014	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	004	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007552	02	01	1	01	1	008	4	1	3	02	1	04	2	012	4	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007553	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007554	02	01	1	01	1	014	0	0	0	02	1	12	2	014	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007555	03	01	1	01	1	011	1	1	2	02	1	02	2	011	1	1	1	03	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007556	04	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	07	2	011	1	1	3	04	1	07	2	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007557	04	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	009	1	1	3	04	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007558	04	01	1	01	2	015	1	1	1	02	1	02	1	015	1	1	2	03	1	06	1	010	1	1	3	04	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007559	04	01	1	01	2	013	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	006	1	1	3	04	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007560	03	01	1	01	2	013	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	017	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007561	02	01	1	01	2	017	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007562	03	01	1	01	2	016	4	1	1	02	1	06	1	011	4	1	3	03	1	06	1	011	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007563	03	01	1	01	2	013	4	1	1	02	1	06	1	009	4	1	3	03	1	06	1	008	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007564	04	01	1	01	2	009	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	017	1	1	1	04	1	12	2	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007565	03	01	2	01	2	009	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	015	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007566	03	01	1	01	2	014	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007567	02	01	1	01	2	016	2	1	1	02	1	02	1	016	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007568	04	01	1	01	2	011	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	016	1	1	1	04	1	12	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007569	04	01	1	01	2	010	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007570	04	01	1	01	2	013	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	008	1	1	3	04	1	06	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007571	04	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	2	006	1	1	3	04	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007572	01	01	1	01	2	012	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007573	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007627	04	01	1	01	1	013	1	1	2	02	1	02	2	011	1	1	1	03	1	06	2	006	1	1	3	04	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007628	04	01	1	01	1	011	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	002	1	1	3	04	1	05	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007629	04	01	1	01	1	012	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	003	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007630	02	01	1	01	1	010	2	1	2	02	1	02	2	009	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007631	02	01	1	01	2	017	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007632	03	01	1	01	2	013	4	1	1	02	1	04	2	017	0	0	0	03	1	06	1	009	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007633	04	01	1	01	2	008	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	016	1	1	1	04	1	12	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007722	03	01	1	01	1	013	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007723	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007724	02	01	1	01	1	012	2	1	2	02	1	03	2	014	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007725	02	01	1	01	1	015	2	1	2	02	1	02	2	014	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007726	01	01	1	01	1	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007727	02	01	1	01	1	015	2	1	2	02	1	02	2	014	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007728	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007729	02	01	1	01	1	014	2	1	2	02	1	03	2	013	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007730	02	01	1	01	1	015	2	1	2	02	1	02	2	014	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007731	03	01	1	01	1	014	1	1	2	02	1	02	2	013	1	1	1	03	1	06	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007732	05	01	1	01	1	013	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	008	4	2	1	04	1	06	2	008	1	1	3	05	1	10	1	001	4	2	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007733	01	01	1	01	2	008	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007734	04	01	1	01	2	011	1	1	1	02	1	02	1	011	1	1	2	03	1	07	2	003	1	1	3	04	1	07	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007735	03	01	1	01	2	017	1	1	1	02	1	02	1	018	1	1	2	03	1	06	1	012	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007736	01	01	1	01	2	014	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007737	02	01	1	01	2	017	0	0	0	02	1	06	1	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007738	02	01	1	01	2	017	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007739	04	01	1	01	2	008	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	014	1	1	1	04	1	12	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007740	02	01	1	01	2	016	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007741	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007742	02	01	1	01	2	018	4	1	1	02	1	06	1	013	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007743	02	01	1	01	2	009	4	1	3	02	1	04	2	015	4	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007744	03	01	1	01	2	014	4	1	1	02	1	06	1	008	4	1	3	03	1	06	2	007	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007745	04	01	1	01	1	011	1	1	2	02	1	02	2	009	1	1	1	03	1	06	1	003	1	1	3	04	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007746	03	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007747	04	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	008	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007748	01	01	1	01	1	014	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007749	04	01	1	01	1	011	1	1	2	02	1	03	2	010	1	1	1	03	1	06	1	002	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007750	03	01	1	01	1	013	1	1	2	02	1	03	2	013	1	1	1	03	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007751	02	01	1	01	1	017	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007752	02	01	1	01	1	011	2	1	2	02	1	02	2	010	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007753	04	01	1	01	1	009	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	017	1	1	1	04	1	12	1	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007754	01	01	1	01	1	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007755	01	01	1	01	1	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007756	02	01	1	01	1	012	4	1	3	02	1	04	2	016	4	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007757	02	01	1	01	1	017	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007758	03	01	1	01	2	008	1	1	1	02	1	02	1	010	1	1	2	03	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007759	02	01	1	01	2	014	2	1	1	02	1	02	1	015	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007760	03	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007761	02	01	1	01	2	017	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007762	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007763	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007764	02	01	1	01	2	016	2	1	1	02	1	02	1	016	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007765	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007766	05	01	1	01	2	012	4	2	3	02	1	04	2	018	4	2	1	03	1	12	1	015	2	1	2	04	1	12	1	014	4	2	3	05	1	15	2	014	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007767	02	01	1	01	2	016	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007768	03	01	1	01	2	015	1	1	1	02	1	02	1	016	1	1	2	03	1	06	1	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007769	04	01	1	01	2	016	1	1	1	02	1	02	1	017	1	1	2	03	1	06	1	010	1	1	3	04	1	13	1	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007770	03	01	1	01	2	016	1	1	1	02	1	02	1	017	1	1	2	03	1	06	2	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007771	03	01	1	01	2	015	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007772	05	01	1	01	1	012	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	005	1	1	3	04	1	06	2	002	1	1	3	05	1	06	1	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
007773	05	01	1	01	1	011	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	001	1	1	3	04	1	05	1	017	2	2	2	05	1	05	2	017	2	2	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
